[github.com/flipped-aurora/gin-vue-admin/server]2025-07-28 18:21:47.192	[31merror[0m	D:/GoWork/SX/xm/AI-VideoCloud/server/api/v1/device/monitor_device.go:249	获取失败!	{"error": "invalid connection"}
[github.com/flipped-aurora/gin-vue-admin/server]2025-07-28 18:22:17.213	[31merror[0m	D:/GoWork/SX/xm/AI-VideoCloud/server/api/v1/device/monitor_device.go:249	获取失败!	{"error": "invalid connection"}
[github.com/flipped-aurora/gin-vue-admin/server]2025-07-28 18:22:49.040	[31merror[0m	D:/GoWork/SX/xm/AI-VideoCloud/server/api/v1/device/monitor_device.go:249	获取失败!	{"error": "dial tcp 14.103.235.213:3306: connectex: A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond."}
[github.com/flipped-aurora/gin-vue-admin/server]2025-07-28 18:23:19.026	[31merror[0m	D:/GoWork/SX/xm/AI-VideoCloud/server/api/v1/device/monitor_device.go:249	获取失败!	{"error": "dial tcp 14.103.235.213:3306: connectex: A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond."}
[github.com/flipped-aurora/gin-vue-admin/server]2025-07-28 18:23:49.019	[31merror[0m	D:/GoWork/SX/xm/AI-VideoCloud/server/api/v1/device/monitor_device.go:249	获取失败!	{"error": "dial tcp 14.103.235.213:3306: connectex: A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond."}
[github.com/flipped-aurora/gin-vue-admin/server]2025-07-28 18:24:19.042	[31merror[0m	D:/GoWork/SX/xm/AI-VideoCloud/server/api/v1/device/monitor_device.go:249	获取失败!	{"error": "dial tcp 14.103.235.213:3306: connectex: A connection attempt failed because the connected party did not properly respond after a period of time, or established connection failed because connected host has failed to respond."}
[github.com/flipped-aurora/gin-vue-admin/server]2025-07-28 21:22:28.043	[31merror[0m	D:/GoWork/SX/xm/AI-VideoCloud/server/api/v1/system/sys_dictionary.go:106	字典未创建或未开启!	{"error": "record not found"}
[github.com/flipped-aurora/gin-vue-admin/server]2025-07-28 21:23:00.124	[31merror[0m	D:/GoWork/SX/xm/AI-VideoCloud/server/api/v1/device/monitor_device.go:137	上传视频流到MinIO失败	{"error": "请求视频流失败: Get \"rtsp://camera.example.com/stream\": unsupported protocol scheme \"rtsp\""}
[github.com/flipped-aurora/gin-vue-admin/server]2025-07-28 21:47:06.819	[31merror[0m	D:/GoWork/SX/xm/AI-VideoCloud/server/api/v1/device/monitor_device.go:137	上传视频流到MinIO失败	{"error": "请求视频流失败: Get \"rtsp://camera.example.com/stream\": unsupported protocol scheme \"rtsp\""}
[github.com/flipped-aurora/gin-vue-admin/server]2025-07-28 21:48:38.548	[31merror[0m	D:/GoWork/SX/xm/AI-VideoCloud/server/api/v1/device/monitor_device.go:137	上传视频流到MinIO失败	{"error": "请求视频流失败: Get \"c:\\\\Users\\\\34965\\\\Desktop\\\\fun\\\\Seventeen浏览器十周年.mp4\": unsupported protocol scheme \"c\""}
[github.com/flipped-aurora/gin-vue-admin/server]2025-07-28 22:03:17.576	[31merror[0m	D:/GoWork/SX/xm/AI-VideoCloud/server/api/v1/device/monitor_device.go:218	提交审核任务失败	{"error": "无法获取任务ID"}
[github.com/flipped-aurora/gin-vue-admin/server]2025-07-28 22:08:26.466	[31merror[0m	D:/GoWork/SX/xm/AI-VideoCloud/server/api/v1/device/monitor_device.go:218	提交审核任务失败	{"error": "无法获取任务ID"}
[github.com/flipped-aurora/gin-vue-admin/server]2025-07-28 09:27:36.793	[31merror[0m	C:/Users/有啤酒肚的小仙女/Desktop/vc/AI-VideoCloud/server/api/v1/system/sys_dictionary.go:106	字典未创建或未开启!	{"error": "record not found"}
[github.com/flipped-aurora/gin-vue-admin/server]2025-07-28 09:39:42.103	[31merror[0m	C:/Users/有啤酒肚的小仙女/Desktop/vc/AI-VideoCloud/server/api/v1/system/sys_dictionary.go:106	字典未创建或未开启!	{"error": "record not found"}
[github.com/flipped-aurora/gin-vue-admin/server]2025-07-28 09:45:33.678	[31merror[0m	C:/Users/有啤酒肚的小仙女/Desktop/vc/AI-VideoCloud/server/api/v1/system/auto_code_template.go:78	创建失败!	{"error": "已经创建过此数据结构,请勿重复创建!", "errorVerbose": "已经创建过此数据结构,请勿重复创建!\ngithub.com/flipped-aurora/gin-vue-admin/server/service/system.(*autoCodeTemplate).Create\n\tC:/Users/有啤酒肚的小仙女/Desktop/vc/AI-VideoCloud/server/service/system/auto_code_template.go:71\ngithub.com/flipped-aurora/gin-vue-admin/server/api/v1/system.(*AutoCodeTemplateApi).Create\n\tC:/Users/有啤酒肚的小仙女/Desktop/vc/AI-VideoCloud/server/api/v1/system/auto_code_template.go:76\ngithub.com/gin-gonic/gin.(*Context).Next\n\tD:/GoWorkstation/pkg/mod/github.com/gin-gonic/gin@v1.10.0/context.go:185\ngithub.com/flipped-aurora/gin-vue-admin/server/initialize.Routers.CasbinHandler.func5\n\tC:/Users/有啤酒肚的小仙女/Desktop/vc/AI-VideoCloud/server/middleware/casbin_rbac.go:31\ngithub.com/gin-gonic/gin.(*Context).Next\n\tD:/GoWorkstation/pkg/mod/github.com/gin-gonic/gin@v1.10.0/context.go:185\ngithub.com/flipped-aurora/gin-vue-admin/server/initialize.Routers.JWTAuth.func4\n\tC:/Users/有啤酒肚的小仙女/Desktop/vc/AI-VideoCloud/server/middleware/jwt.go:68\ngithub.com/gin-gonic/gin.(*Context).Next\n\tD:/GoWorkstation/pkg/mod/github.com/gin-gonic/gin@v1.10.0/context.go:185\ngithub.com/gin-gonic/gin.LoggerWithConfig.func1\n\tD:/GoWorkstation/pkg/mod/github.com/gin-gonic/gin@v1.10.0/logger.go:249\ngithub.com/gin-gonic/gin.(*Context).Next\n\tD:/GoWorkstation/pkg/mod/github.com/gin-gonic/gin@v1.10.0/context.go:185\ngithub.com/gin-gonic/gin.CustomRecoveryWithWriter.func1\n\tD:/GoWorkstation/pkg/mod/github.com/gin-gonic/gin@v1.10.0/recovery.go:102\ngithub.com/gin-gonic/gin.(*Context).Next\n\tD:/GoWorkstation/pkg/mod/github.com/gin-gonic/gin@v1.10.0/context.go:185\ngithub.com/gin-gonic/gin.(*Engine).handleHTTPRequest\n\tD:/GoWorkstation/pkg/mod/github.com/gin-gonic/gin@v1.10.0/gin.go:633\ngithub.com/gin-gonic/gin.(*Engine).ServeHTTP\n\tD:/GoWorkstation/pkg/mod/github.com/gin-gonic/gin@v1.10.0/gin.go:589\nnet/http.serverHandler.ServeHTTP\n\tD:/GO/GoSDK/go1.24.4/src/net/http/server.go:3301\nnet/http.(*conn).serve\n\tD:/GO/GoSDK/go1.24.4/src/net/http/server.go:2102\nruntime.goexit\n\tD:/GO/GoSDK/go1.24.4/src/runtime/asm_amd64.s:1700"}
[github.com/flipped-aurora/gin-vue-admin/server]2025-07-28 09:46:03.777	[31merror[0m	C:/Users/有啤酒肚的小仙女/Desktop/vc/AI-VideoCloud/server/api/v1/system/sys_dictionary.go:106	字典未创建或未开启!	{"error": "record not found"}
[github.com/flipped-aurora/gin-vue-admin/server]2025-07-28 09:56:58.211	[31merror[0m	C:/Users/有啤酒肚的小仙女/Desktop/vc/AI-VideoCloud/server/api/v1/system/sys_dictionary.go:106	字典未创建或未开启!	{"error": "record not found"}
[github.com/flipped-aurora/gin-vue-admin/server]2025-07-28 11:50:21.293	[31merror[0m	C:/Users/有啤酒肚的小仙女/Desktop/vc/AI-VideoCloud/server/api/v1/system/sys_dictionary.go:106	字典未创建或未开启!	{"error": "record not found"}
[github.com/flipped-aurora/gin-vue-admin/server]2025-07-28 12:04:41.518	[31merror[0m	C:/Users/有啤酒肚的小仙女/Desktop/vc/AI-VideoCloud/server/api/v1/system/sys_dictionary.go:106	字典未创建或未开启!	{"error": "record not found"}
[github.com/flipped-aurora/gin-vue-admin/server]2025-07-28 12:06:03.274	[31merror[0m	C:/Users/有啤酒肚的小仙女/Desktop/vc/AI-VideoCloud/server/api/v1/system/sys_dictionary.go:106	字典未创建或未开启!	{"error": "record not found"}
[github.com/flipped-aurora/gin-vue-admin/server]2025-07-28 12:07:16.078	[31merror[0m	C:/Users/有啤酒肚的小仙女/Desktop/vc/AI-VideoCloud/server/api/v1/system/sys_dictionary.go:106	字典未创建或未开启!	{"error": "record not found"}
[github.com/flipped-aurora/gin-vue-admin/server]2025-07-28 12:12:27.220	[31merror[0m	C:/Users/有啤酒肚的小仙女/Desktop/vc/AI-VideoCloud/server/api/v1/system/sys_dictionary.go:106	字典未创建或未开启!	{"error": "record not found"}
[github.com/flipped-aurora/gin-vue-admin/server]2025-07-28 12:15:51.918	[31merror[0m	C:/Users/有啤酒肚的小仙女/Desktop/vc/AI-VideoCloud/server/api/v1/system/sys_dictionary.go:106	字典未创建或未开启!	{"error": "record not found"}
[github.com/flipped-aurora/gin-vue-admin/server]2025-07-28 12:19:54.836	[31merror[0m	C:/Users/有啤酒肚的小仙女/Desktop/vc/AI-VideoCloud/server/api/v1/system/sys_dictionary.go:106	字典未创建或未开启!	{"error": "record not found"}
[github.com/flipped-aurora/gin-vue-admin/server]2025-07-28 12:20:03.645	[31merror[0m	C:/Users/有啤酒肚的小仙女/Desktop/vc/AI-VideoCloud/server/api/v1/system/sys_dictionary.go:106	字典未创建或未开启!	{"error": "record not found"}
[github.com/flipped-aurora/gin-vue-admin/server]2025-07-28 12:20:56.228	[31merror[0m	C:/Users/有啤酒肚的小仙女/Desktop/vc/AI-VideoCloud/server/api/v1/system/sys_dictionary.go:106	字典未创建或未开启!	{"error": "record not found"}
[github.com/flipped-aurora/gin-vue-admin/server]2025-07-28 12:31:22.183	[31merror[0m	C:/Users/有啤酒肚的小仙女/Desktop/vc/AI-VideoCloud/server/api/v1/system/sys_dictionary.go:106	字典未创建或未开启!	{"error": "record not found"}
[github.com/flipped-aurora/gin-vue-admin/server]2025-07-28 15:26:53.736	[31merror[0m	C:/Users/有啤酒肚的小仙女/Desktop/vc/AI-VideoCloud/server/api/v1/system/sys_dictionary.go:106	字典未创建或未开启!	{"error": "record not found"}
[github.com/flipped-aurora/gin-vue-admin/server]2025-07-28 15:28:19.687	[31merror[0m	C:/Users/有啤酒肚的小仙女/Desktop/vc/AI-VideoCloud/server/api/v1/system/sys_dictionary.go:106	字典未创建或未开启!	{"error": "record not found"}
[github.com/flipped-aurora/gin-vue-admin/server]2025-07-28 15:30:02.851	[31merror[0m	C:/Users/有啤酒肚的小仙女/Desktop/vc/AI-VideoCloud/server/api/v1/system/sys_dictionary.go:106	字典未创建或未开启!	{"error": "record not found"}
[github.com/flipped-aurora/gin-vue-admin/server]2025-07-28 15:30:15.733	[31merror[0m	C:/Users/有啤酒肚的小仙女/Desktop/vc/AI-VideoCloud/server/api/v1/system/sys_dictionary.go:106	字典未创建或未开启!	{"error": "record not found"}
[github.com/flipped-aurora/gin-vue-admin/server]2025-07-28 15:30:15.976	[31merror[0m	C:/Users/有啤酒肚的小仙女/Desktop/vc/AI-VideoCloud/server/api/v1/system/sys_dictionary.go:106	字典未创建或未开启!	{"error": "record not found"}
[github.com/flipped-aurora/gin-vue-admin/server]2025-07-28 15:30:16.033	[31merror[0m	C:/Users/有啤酒肚的小仙女/Desktop/vc/AI-VideoCloud/server/api/v1/system/sys_dictionary.go:106	字典未创建或未开启!	{"error": "record not found"}
[github.com/flipped-aurora/gin-vue-admin/server]2025-07-28 15:31:25.697	[31merror[0m	C:/Users/有啤酒肚的小仙女/Desktop/vc/AI-VideoCloud/server/api/v1/system/sys_dictionary.go:106	字典未创建或未开启!	{"error": "record not found"}
[github.com/flipped-aurora/gin-vue-admin/server]2025-07-28 15:31:26.301	[31merror[0m	C:/Users/有啤酒肚的小仙女/Desktop/vc/AI-VideoCloud/server/api/v1/system/sys_dictionary.go:106	字典未创建或未开启!	{"error": "record not found"}
[github.com/flipped-aurora/gin-vue-admin/server]2025-07-28 15:31:26.394	[31merror[0m	C:/Users/有啤酒肚的小仙女/Desktop/vc/AI-VideoCloud/server/api/v1/system/sys_dictionary.go:106	字典未创建或未开启!	{"error": "record not found"}
